564.827	226
565.356	218
565.885	230
566.414	228
566.943	228
567.472	218
568.001	224
568.53	206
569.06	216
569.589	216
570.118	214
570.647	200
571.176	224
571.705	206
572.234	206
572.763	208
573.292	228
573.821	202
574.35	210
574.879	208
575.408	202
575.937	196
576.466	222
576.995	220
577.524	212
578.053	230
578.582	214
579.111	204
579.64	220
580.169	206
580.698	218
581.227	210
581.756	212
582.285	230
582.814	234
583.343	208
583.872	224
584.401	216
584.929	220
585.458	214
585.987	246
586.516	234
587.045	224
587.574	244
588.103	244
588.631	242
589.16	232
589.689	254
590.218	256
590.747	242
591.276	262
591.804	262
592.333	262
592.862	268
593.391	248
593.919	272
594.448	278
594.977	268
595.506	276
596.035	288
596.563	272
597.092	276
597.621	268
598.149	300
598.678	300
599.207	314
599.736	280
600.264	302
600.793	306
601.322	284
601.85	294
602.379	298
602.908	292
603.436	312
603.965	318
604.494	306
605.022	332
605.551	312
606.079	306
606.608	338
607.137	336
607.665	330
608.194	324
608.722	342
609.251	350
609.779	340
610.308	334
610.837	380
611.365	350
611.894	360
612.422	342
612.951	392
613.479	356
614.008	390
614.536	372
615.065	398
615.593	370
616.122	374
616.65	396
617.178	364
617.707	378
618.235	408
618.764	422
619.292	402
619.821	396
620.349	394
620.877	428
621.406	436
621.934	408
622.463	450
622.991	426
623.519	430
624.048	464
624.576	450
625.104	444
625.633	446
626.161	474
626.689	452
627.218	472
627.746	448
628.274	452
628.802	458
629.331	460
629.859	472
630.387	498
630.916	476
631.444	510
631.972	498
632.5	516
633.028	492
633.557	484
634.085	512
634.613	492
635.141	508
635.669	518
636.198	536
636.726	522
637.254	546
637.782	538
638.31	540
638.838	546
639.366	538
639.895	558
640.423	526
640.951	560
641.479	538
642.007	580
642.535	552
643.063	560
643.591	574
644.119	570
644.647	576
645.175	584
645.703	580
646.231	620
646.759	604
647.287	600
647.815	562
648.343	584
648.871	620
649.399	576
649.927	594
650.455	594
650.983	602
651.511	620
652.039	622
652.567	590
653.095	604
653.623	618
654.151	612
654.679	604
655.206	604
655.734	628
656.262	620
656.79	616
657.318	608
657.846	612
658.374	626
658.901	622
659.429	654
659.957	622
660.485	616
661.013	646
661.54	640
662.068	638
662.596	624
663.124	666
663.651	664
664.179	640
664.707	646
665.235	662
665.762	644
666.29	666
666.818	658
667.345	656
667.873	666
668.401	694
668.928	658
669.456	680
669.984	658
670.511	708
671.039	674
671.566	664
672.094	692
672.622	680
673.149	676
673.677	638
674.204	680
674.732	702
675.26	686
675.787	664
676.315	672
676.842	684
677.37	668
677.897	676
678.425	670
678.952	668
679.48	698
680.007	700
680.535	706
681.062	676
681.59	670
682.117	696
682.644	684
683.172	658
683.699	680
684.227	678
684.754	688
685.281	654
685.809	688
686.336	686
686.864	656
687.391	650
687.918	696
688.446	678
688.973	682
689.5	658
690.027	718
690.555	708
691.082	690
691.609	694
692.137	684
692.664	670
693.191	676
693.718	704
694.246	672
694.773	724
695.3	678
695.827	688
696.354	670
696.882	680
697.409	682
697.936	690
698.463	684
698.99	690
699.517	674
700.045	674
700.572	666
701.099	692
701.626	692
702.153	690
702.68	712
703.207	672
703.734	656
704.261	710
704.788	690
705.315	676
705.842	696
706.369	674
706.896	646
707.423	676
707.95	654
708.477	668
709.004	656
709.531	648
710.058	626
710.585	632
711.112	624
711.639	654
712.166	658
712.693	620
713.22	654
713.747	630
714.274	620
714.8	648
715.327	614
715.854	624
716.381	632
716.908	622
717.435	598
717.961	632
718.488	582
719.015	616
719.542	598
720.069	588
720.595	592
721.122	584
721.649	570
722.176	586
722.702	578
723.229	600
723.756	602
724.282	604
724.809	584
725.336	576
725.862	566
726.389	528
726.916	558
727.442	552
727.969	542
728.496	576
729.022	552
729.549	530
730.075	518
730.602	562
731.129	528
731.655	518
732.182	506
732.708	508
733.235	510
733.761	506
734.288	530
734.814	504
735.341	516
735.867	502
736.394	470
736.92	492
737.447	494
737.973	498
738.499	484
739.026	498
739.552	492
740.079	484
740.605	452
741.131	444
741.658	440
742.184	464
742.711	436
743.237	440
743.763	464
744.289	440
744.816	432
745.342	414
745.868	412
746.395	398
746.921	396
747.447	388
747.973	368
748.5	366
749.026	316
749.552	308
750.078	288
750.604	260
751.131	260
751.657	234
752.183	216
752.709	204
753.235	178
753.761	192
754.288	146
754.814	146
755.34	136
755.866	116
756.392	102
756.918	98
757.444	82
757.97	78
758.496	64
759.022	62
759.548	58
760.074	44
760.6	56
761.126	44
761.652	50
762.178	46
762.704	48
763.23	54
763.756	46
764.282	54
764.808	48
765.334	44
765.86	42
766.385	50
766.911	54
767.437	46
767.963	44
768.489	54
769.015	40
769.541	56
770.066	46
770.592	44
771.118	44
771.644	54
772.169	52
772.695	48
773.221	44
773.747	38
774.272	44
774.798	44
775.324	46
775.85	50
776.375	36
776.901	52
777.427	40
777.952	44
778.478	48
779.003	42
779.529	52
780.055	46
780.58	46
781.106	50
781.631	40
782.157	56
782.683	42
783.208	42
783.734	44
784.259	48
784.785	40
785.31	44
785.836	36
786.361	40
786.887	42
787.412	44
787.937	36
788.463	48
788.988	48
789.514	46
790.039	38
790.564	40
791.09	48
791.615	48
792.141	40
792.666	42
793.191	44
793.717	44
794.242	46
794.767	56
795.292	52
795.818	50
796.343	38
796.868	50
797.393	54
797.919	42
798.444	48
798.969	34
799.494	48
800.019	52
800.545	52
801.07	38
801.595	42
802.12	44
802.645	44
803.17	48
803.695	38
804.221	42
804.746	50
805.271	46
805.796	46
806.321	48
806.846	50
807.371	42
807.896	46
808.421	44
808.946	46
809.471	40
809.996	42
810.521	52
811.046	40
811.571	40
812.096	52
812.62	44
813.145	46
813.67	52
814.195	48
814.72	44
815.245	44
815.77	46
816.294	42
816.819	48
817.344	46
817.869	50
818.394	36
818.918	40
819.443	40
819.968	44
820.493	52
